,exchange,fsym,tsym,start,end
14993,Poloniex,DASH,USD,1424131200,1523491200
14995,Poloniex,DASH,BTC,1391731200,1581206400
14997,Poloniex,BCH,ETH,1502668800,1543968000
14998,Poloniex,BCH,BTC,1502668800,1581206400
14999,Poloniex,BCH,USDT,1523232000,1543795200
15000,Poloniex,BCH,USDC,1571356800,1581206400
15001,Poloniex,ETC,USDC,1580083200,1581206400
15002,Poloniex,ETC,BTC,1469318400,1581206400
15003,Poloniex,ETC,ETH,1469318400,1581206400
15005,Poloniex,ETC,USDT,1523232000,1581206400
15008,Poloniex,LPT,BTC,1571356800,1581206400
15009,Poloniex,XRP,TRX,1580860800,1581206400
15010,Poloniex,XRP,USDC,1571356800,1581206400
15011,Poloniex,XRP,BTC,1422489600,1581206400
15012,Poloniex,XRP,USD,1421452800,1523923200
15013,Poloniex,XRP,USDT,1523232000,1581206400
15016,Poloniex,VIA,BTC,1571356800,1577664000
15017,Poloniex,DGB,BTC,1423440000,1577664000
15024,Poloniex,GNO,BTC,1493596800,1540080000
15027,Poloniex,USDT,USDC,1571356800,1581206400
15028,Poloniex,ETH,USDT,1523232000,1581206400
15029,Poloniex,ETH,USD,1438992000,1524355200
15030,Poloniex,ETH,TRX,1580860800,1581206400
15031,Poloniex,ETH,USDC,1571356800,1581206400
15032,Poloniex,ETH,BTC,1438992000,1581206400
15033,Poloniex,XLM,BTC,1422489600,1581206400
15034,Poloniex,XLM,USDT,1523232000,1581206400
15035,Poloniex,XLM,USDC,1571356800,1581206400
15036,Poloniex,GAS,BTC,1571356800,1581206400
15038,Poloniex,ATOM,BTC,1571356800,1581206400
15039,Poloniex,ATOM,USDT,1571356800,1581206400
15040,Poloniex,ATOM,USDC,1571356800,1581206400
15043,Poloniex,ZRX,USDT,1535673600,1581206400
15044,Poloniex,ZRX,BTC,1503100800,1581206400
15045,Poloniex,ZRX,ETH,1503100800,1581206400
15051,Poloniex,XEM,BTC,1427760000,1581206400
15054,Poloniex,MANA,USDT,1571356800,1581206400
15055,Poloniex,MANA,BTC,1539302400,1581206400
15056,Poloniex,MANA,ETH,1539302400,1566604800
15058,Poloniex,NMR,BTC,1571356800,1581206400
15063,Poloniex,XMR,BTC,1422489600,1581206400
15064,Poloniex,XMR,USDC,1571356800,1581206400
15066,Poloniex,XMR,USDT,1571356800,1581206400
15073,Poloniex,XPM,BTC,1571356800,1577664000
15077,Poloniex,LOOM,BTC,1571356800,1581206400
15080,Poloniex,NXT,USDT,1571356800,1581206400
15081,Poloniex,NXT,BTC,1422489600,1581206400
15082,Poloniex,BNT,BTC,1539907200,1581206400
15083,Poloniex,BNT,USDT,1539907200,1567555200
15084,Poloniex,BNT,ETH,1539907200,1566604800
15086,Poloniex,CVC,ETH,1505779200,1566604800
15087,Poloniex,CVC,BTC,1505779200,1581206400
15095,Poloniex,STRAT,BTC,1571356800,1581206400
15097,Poloniex,QTUM,USDT,1536278400,1581206400
15098,Poloniex,QTUM,BTC,1536278400,1581206400
15099,Poloniex,QTUM,ETH,1536278400,1566604800
15102,Poloniex,FOAM,BTC,1571356800,1581206400
15104,Poloniex,BSV,BTC,1571356800,1581206400
15105,Poloniex,BSV,USDC,1571356800,1581206400
15112,Poloniex,BAT,ETH,1534896000,1581206400
15113,Poloniex,BAT,USDT,1534896000,1581206400
15114,Poloniex,BAT,BTC,1534896000,1581206400
15116,Poloniex,OMNI,BTC,1571356800,1577664000
15119,Poloniex,KNC,BTC,1534291200,1581206400
15120,Poloniex,KNC,ETH,1534291200,1566604800
15121,Poloniex,LTC,USDT,1523232000,1581206400
15123,Poloniex,LTC,BTC,1422489600,1581206400
15124,Poloniex,LTC,USD,1411171200,1525046400
15125,Poloniex,LTC,USDC,1571356800,1581206400
15127,Poloniex,SNT,ETH,1534291200,1566604800
15128,Poloniex,SNT,USDT,1534291200,1566604800
15129,Poloniex,SNT,BTC,1534291200,1581206400
15131,Poloniex,STORJ,BTC,1509062400,1581206400
15134,Poloniex,BTT,USDT,1581033600,1581206400
15135,Poloniex,BTT,BTC,1581033600,1581206400
15136,Poloniex,BTT,TRX,1581033600,1581206400
15146,Poloniex,BTC,USD,1410134400,1523664000
15147,Poloniex,BTC,USDC,1538006400,1581206400
15148,Poloniex,BTC,USDT,1523232000,1581206400
15150,Poloniex,FCT,BTC,1571356800,1577664000
15170,Poloniex,ARDR,BTC,1571356800,1581206400
15192,Poloniex,POLY,BTC,1571356800,1581206400
15193,Poloniex,BTS,BTC,1422489600,1581206400
15198,RightBTC,XRP,BTC,1571356800,1581206400
15200,RightBTC,XRP,USDT,1571356800,1581206400
15202,RightBTC,XRP,USD,1548979200,1563062400
15203,RightBTC,VET,BTC,1548374400,1562630400
15206,RightBTC,VET,ETH,1548374400,1562284800
15207,RightBTC,TRX,BTC,1528675200,1551225600
15208,RightBTC,TRX,ETH,1528675200,1551225600
15212,RightBTC,ETH,BTC,1528675200,1581206400
15213,RightBTC,ETH,USDT,1571356800,1581206400
15215,RightBTC,ETH,USD,1533600000,1551225600
15219,RightBTC,DNA,USDT,1571356800,1581206400
15220,RightBTC,DNA,BTC,1571356800,1581206400
15221,RightBTC,DNA,ETH,1571356800,1581206400
15222,RightBTC,HT,USDT,1575590400,1581206400
15223,RightBTC,HT,BTC,1575590400,1581206400
15229,RightBTC,SNT,BTC,1580083200,1581206400
15230,RightBTC,SNT,USDT,1580083200,1581206400
15231,RightBTC,BTS,ETH,1522368000,1551225600
15232,RightBTC,BTS,BTC,1528675200,1551225600
15242,RightBTC,ZRX,BTC,1575590400,1581206400
15243,RightBTC,ZRX,USDT,1575590400,1581206400
15244,RightBTC,ETP,BTC,1571356800,1581206400
15247,RightBTC,ETP,USDT,1571356800,1581206400
15248,RightBTC,ETP,ETH,1571356800,1581206400
15253,RightBTC,DASH,BTC,1579737600,1581206400
15254,RightBTC,DASH,USDT,1579737600,1581206400
15255,RightBTC,ETC,BTC,1528675200,1551225600
15265,RightBTC,NANO,BTC,1534032000,1551225600
15269,RightBTC,EOS,ETH,1526342400,1551225600
15270,RightBTC,EOS,BTC,1526342400,1581206400
15271,RightBTC,EOS,USDT,1571356800,1581206400
15272,RightBTC,BCH,BTC,1528675200,1581206400
15274,RightBTC,BCH,USDT,1571356800,1581206400
15283,RightBTC,LINK,USDT,1580083200,1581206400
15284,RightBTC,LINK,BTC,1580083200,1581206400
15297,RightBTC,ABBC,USDT,1575590400,1581206400
15298,RightBTC,ABBC,BTC,1571356800,1581206400
15301,RightBTC,QTUM,USDT,1575590400,1581206400
15302,RightBTC,QTUM,BTC,1575590400,1581206400
15303,RightBTC,XMR,BTC,1580083200,1581206400
15304,RightBTC,XMR,USDT,1580083200,1581206400
15308,RightBTC,BTC,USD,1533600000,1548115200
15309,RightBTC,BTC,USDT,1571356800,1581206400
15311,RightBTC,BAT,BTC,1575590400,1581206400
15312,RightBTC,BAT,USDT,1575590400,1581206400
15313,RightBTC,OMG,USDT,1575590400,1581206400
15314,RightBTC,OMG,BTC,1575590400,1581206400
15315,RightBTC,REP,USDT,1580083200,1581206400
15316,RightBTC,REP,BTC,1580083200,1581206400
15320,RightBTC,LTC,BTC,1528675200,1581206400
15321,RightBTC,LTC,USDT,1571356800,1581206400
15325,RightBTC,BTM,BTC,1528675200,1538870400
15327,RightBTC,BTM,ETH,1518220800,1538784000
15328,SafeCoin,BIH,BTC,1571529600,1578528000
15330,SafeCoin,ZCL,BTC,1571443200,1579305600
15331,SafeCoin,GENX,BTC,1572480000,1578355200
15332,SafeCoin,GENX,SAFE,1573862400,1579219200
15333,SafeCoin,YEC,BTC,1571356800,1579305600
15334,SafeCoin,YEC,ZEC,1571356800,1579305600
15336,SafeCoin,DOGE,BTC,1543622400,1579305600
15337,SafeCoin,ZEN,SAFE,1577145600,1577145600
15338,SafeCoin,ZEN,BTC,1572652800,1572652800
15339,SafeCoin,RVN,SAFE,1571443200,1577923200
15340,SafeCoin,RVN,BTC,1571616000,1579132800
15341,SafeCoin,HUSH,BTC,1571875200,1579046400
15342,SafeCoin,HUSH,SAFE,1575676800,1576108800
15343,SafeCoin,SAFE,DOGE,1572825600,1579132800
15344,SafeCoin,SAFE,BTC,1571356800,1579219200
15346,SafeCoin,SAFE,LTC,1571529600,1575417600
15347,SafeCoin,SMART,BTC,1572134400,1578787200
15348,SafeCoin,SMART,SAFE,1576022400,1578355200
15349,SafeCoin,BTCP,BTC,1572912000,1574121600
15352,SafeCoin,ATH,SAFE,1573948800,1576108800
15353,SafeCoin,ATH,BTC,1572480000,1574294400
15354,SafeCoin,URX,SAFE,1572566400,1578960000
15355,SafeCoin,URX,BTC,1571356800,1579305600
15356,SafeCoin,ANON,SAFE,1573430400,1578355200
15357,SafeCoin,ANON,BTC,1571356800,1579219200
15359,SafeCoin,XSG,BTC,1572652800,1578441600
15361,SafeCoin,LTC,BTC,1571356800,1579305600
15362,SafeCoin,DGB,BTC,1543622400,1579046400
15364,SafeCoin,BTCZ,LTC,1572739200,1575072000
15365,SafeCoin,BTCZ,BTC,1571443200,1579132800
15366,SafeCoin,BTCZ,SAFE,1572998400,1578787200
15367,SafeCoin,PGN,SAFE,1571356800,1577750400
15368,SafeCoin,PGN,BTC,1571356800,1579132800
15369,SafeCoin,ZEL,BTC,1572220800,1578960000
15370,SafeCoin,ZEL,SAFE,1574553600,1576368000
15371,SafeCoin,KOTO,SAFE,1577404800,1577404800
15372,SafeCoin,KOTO,BTC,1571443200,1577836800
15373,SafeCoin,AQUA,SAFE,1576022400,1578009600
15374,SafeCoin,AQUA,BTC,1571961600,1578441600
15376,SingularityX,ETH,USD,1528675200,1581206400
15377,SingularityX,ETH,BTC,1528588800,1581206400
15378,SingularityX,BTC,EUR,1528329600,1581206400
15379,SingularityX,BTC,USD,1528675200,1581206400
15380,SingularityX,LTC,USD,1528675200,1581206400
15381,SingularityX,LTC,BTC,1528588800,1581206400
15382,SingularityX,DASH,USD,1528588800,1581206400
15383,SingularityX,DASH,BTC,1528588800,1581206400
15385,StocksExchange,XUN,LTC,1571356800,1581206400
15387,StocksExchange,BBR,BTC,1571356800,1581206400
15388,StocksExchange,ETHM,BTC,1571356800,1581206400
15389,StocksExchange,ETHM,ETH,1571356800,1581206400
15391,StocksExchange,DASH,BTC,1537056000,1581206400
15392,StocksExchange,DASH,USDT,1538092800,1581206400
15393,StocksExchange,BNB,BTC,1571356800,1581206400
15394,StocksExchange,ZANO,BTC,1580428800,1581206400
15395,StocksExchange,XNB,BTC,1571356800,1581206400
15396,StocksExchange,XRP,USD,1537142400,1581033600
15397,StocksExchange,XRP,BTC,1537142400,1581206400
15398,StocksExchange,XRP,USDT,1537142400,1581206400
15400,StocksExchange,ETH,USD,1537142400,1581206400
15401,StocksExchange,ETH,USDT,1537056000,1581206400
15402,StocksExchange,ETH,EUR,1537142400,1579564800
15403,StocksExchange,ETH,BTC,1537056000,1581206400
15405,StocksExchange,SKRB,USDT,1573948800,1581206400
15406,StocksExchange,SKRB,BTC,1571616000,1581206400
15408,StocksExchange,ZEN,USDT,1571356800,1580947200
15410,StocksExchange,ZEN,BTC,1571356800,1581206400
15411,StocksExchange,VRSC,BTC,1571356800,1581206400
15412,StocksExchange,B2G,BTC,1571356800,1581206400
15413,StocksExchange,BOLD,BTC,1571356800,1572480000
15415,StocksExchange,WAVES,BTC,1537056000,1581033600
15416,StocksExchange,NXT,BTC,1537056000,1581206400
15417,StocksExchange,NXT,USDT,1571443200,1581206400
15418,StocksExchange,SHND,NXT,1571356800,1581206400
15420,StocksExchange,PIRL,BTC,1571356800,1581206400
15421,StocksExchange,RUPX,USDT,1571788800,1579046400
15422,StocksExchange,RUPX,BTC,1571529600,1580601600
15423,StocksExchange,NCP,LTC,1571702400,1581206400
15425,StocksExchange,NCP,BTC,1572739200,1581206400
15426,StocksExchange,OMG,ETH,1543622400,1551225600
15427,StocksExchange,DYN,BTC,1571356800,1581206400
15428,StocksExchange,USDT,USD,1571529600,1581206400
15429,StocksExchange,ADK,EUR,1571356800,1581206400
15430,StocksExchange,ADK,USD,1571356800,1581206400
15431,StocksExchange,ADK,BTC,1571356800,1581206400
15432,StocksExchange,ADK,ETH,1571356800,1581206400
15433,StocksExchange,TUSD,USDT,1574208000,1581206400
15434,StocksExchange,ITL,LTC,1571443200,1581206400
15435,StocksExchange,GBX,BTC,1571356800,1581206400
15436,StocksExchange,OWC,ETH,1571443200,1580947200
15437,StocksExchange,OWC,BTC,1571356800,1581033600
15438,StocksExchange,BYC,BTC,1571443200,1581033600
15439,StocksExchange,BTC,JPY,1537142400,1553817600
15440,StocksExchange,BTC,USDT,1537056000,1581206400
15441,StocksExchange,BTC,RUB,1537056000,1581206400
15442,StocksExchange,BTC,EUR,1537142400,1581206400
15443,StocksExchange,BTC,USD,1537056000,1581206400
15444,StocksExchange,LTC,USDT,1537056000,1581206400
15445,StocksExchange,LTC,USD,1537142400,1581206400
15446,StocksExchange,LTC,BTC,1537056000,1581206400
15447,StocksExchange,LTC,EUR,1537228800,1580688000
15449,StocksExchange,SEM,BTC,1571356800,1581206400
15450,StocksExchange,BTH,BTC,1571356800,1581206400
15451,StocksExchange,XCASH,LTC,1571356800,1581206400
15452,StocksExchange,XCASH,ETH,1571356800,1581206400
15453,StocksExchange,BTCZ,BTC,1571356800,1581206400
15454,StocksExchange,BTCZ,LTC,1571356800,1581206400
15455,StocksExchange,BTCZ,USDT,1571529600,1581206400
15456,StocksExchange,BTCZ,ETH,1571356800,1581206400
15457,StocksExchange,BURST,BTC,1571356800,1581206400
15461,StocksExchange,YOC,BTC,1571443200,1581206400
15463,StocksExchange,BST,BTC,1571356800,1581206400
15464,StocksExchange,BST,ETH,1571356800,1580169600
15465,StocksExchange,ORE,BTC,1571356800,1581206400
15466,StocksExchange,XSH,BTC,1571356800,1581120000
15469,StocksExchange,AZART,BTC,1571356800,1581206400
15470,StocksExchange,CENT,BTC,1571356800,1581206400
15471,StocksExchange,CROAT,BTC,1571356800,1581206400
15472,StocksExchange,BCN,BTC,1571356800,1581206400
15473,StocksExchange,BCN,ETH,1571356800,1581206400
15474,StocksExchange,ZEC,BTC,1537056000,1581206400
15478,StocksExchange,LTHN,BTC,1571356800,1580947200
15480,StocksExchange,CLO,LTC,1571356800,1581206400
15481,StocksExchange,CLO,BTC,1571356800,1581206400
15482,StocksExchange,CLO,USDT,1571356800,1581206400
15483,StocksExchange,PLF,ETH,1578009600,1581206400
15484,StocksExchange,PLF,BTC,1578009600,1581206400
15485,StocksExchange,PLF,USDT,1578009600,1581206400
15486,StocksExchange,MNC,BTC,1571356800,1581120000
15487,StocksExchange,MNC,USDT,1571788800,1581120000
15488,StocksExchange,MNC,ETH,1571356800,1581206400
15491,StocksExchange,GRFT,BTC,1571356800,1581206400
15495,StocksExchange,XBI,BTC,1571356800,1581206400
15496,StocksExchange,XBI,USDT,1572307200,1580947200
15497,StocksExchange,BCNA,BTC,1571616000,1581206400
15500,StocksExchange,VDL,BTC,1571356800,1581206400
15501,StocksExchange,LUNES,ETH,1571356800,1581206400
15503,StocksExchange,ETG,LTC,1571356800,1581120000
15504,StocksExchange,AKA,BTC,1571356800,1581120000
15505,StocksExchange,TRX,ETH,1537142400,1581206400
15506,StocksExchange,TRX,BTC,1537056000,1581206400
15509,StocksExchange,DAPS,BTC,1571529600,1581120000
15510,StocksExchange,DAPS,ETH,1571529600,1581206400
15512,StocksExchange,ELD,ETH,1572048000,1580774400
15513,StocksExchange,BLAST,BTC,1571356800,1581206400
15515,StocksExchange,XVG,BTC,1537056000,1581206400
15518,StocksExchange,ATCC,BTC,1571529600,1581206400
15519,StocksExchange,TELE,ETH,1571356800,1581206400
15520,StocksExchange,LCC,LTC,1571356800,1581206400
15521,StocksExchange,LCC,ETH,1571356800,1581206400
15522,StocksExchange,LCC,BTC,1571356800,1581206400
15523,StocksExchange,BCA,BTC,1571356800,1581206400
15524,StocksExchange,XSG,BTC,1571356800,1581206400
15525,StocksExchange,MBTC,BTC,1571356800,1581206400
15526,StocksExchange,MBTC,USDT,1572393600,1581033600
15527,StocksExchange,MBTC,ETH,1571356800,1581206400
15528,StocksExchange,BITG,BTC,1571356800,1581206400
15529,StocksExchange,GENX,BTC,1571356800,1580601600
15530,StocksExchange,ESBC,BTC,1571356800,1581206400
15534,StocksExchange,VIT,USDT,1572393600,1580688000
15536,StocksExchange,VIT,NXT,1571443200,1581120000
15537,StocksExchange,ACTN,ETH,1571356800,1581120000
15539,StocksExchange,ETHO,BTC,1571356800,1581206400
15540,StocksExchange,NEXO,USDT,1571356800,1581120000
15541,StocksExchange,NOTE,BTC,1571356800,1581206400
15542,StocksExchange,ELY,USDT,1572307200,1581206400
15543,StocksExchange,CSC,BTC,1571356800,1581206400
15544,StocksExchange,BLTG,BTC,1571356800,1581206400
15546,StocksExchange,FNO,BTC,1573084800,1578873600
15547,StocksExchange,ZEL,BTC,1571356800,1581206400
15548,StocksExchange,ZEL,ETH,1571356800,1581206400
15549,StocksExchange,DOGE,BTC,1537056000,1581206400
15550,StocksExchange,DOGE,LTC,1571356800,1581206400
15551,StocksExchange,MPG,ETH,1571356800,1581206400
15552,StocksExchange,MPG,BTC,1571356800,1581206400
15554,StocksExchange,HALO,ETH,1571356800,1581120000
15555,StocksExchange,XLM,BTC,1579651200,1581206400
15559,StocksExchange,ZUM,USDT,1571356800,1579824000
15560,StocksExchange,PNY,BTC,1571356800,1581206400
15561,StocksExchange,NANJ,USDT,1572652800,1579824000
15562,StocksExchange,ETI,BTC,1571616000,1581206400
15564,StocksExchange,STAK,BTC,1571356800,1580515200
15565,StocksExchange,ONION,BTC,1571443200,1581120000
15567,StocksExchange,ANON,BTC,1571356800,1581206400
15568,StocksExchange,BTCN,ETH,1571356800,1581206400
15569,StocksExchange,BTCN,BTC,1571356800,1581206400
15572,StocksExchange,FREE,NXT,1571356800,1581206400
15573,StocksExchange,IGNIS,BTC,1571356800,1581206400
15574,StocksExchange,SIN,BTC,1571356800,1581206400
15576,StocksExchange,PGC,BTC,1571356800,1581206400
15578,StocksExchange,UPX,BTC,1571356800,1571788800
15579,StocksExchange,SPK,BTC,1571356800,1581206400
15580,StocksExchange,BDX,BTC,1571356800,1581206400
15581,StocksExchange,EUNO,BTC,1571356800,1581206400
15582,StocksExchange,ORM,ETH,1571356800,1580947200
15583,StocksExchange,BCH,BTC,1537056000,1581120000
15584,StocksExchange,ATH,BTC,1571356800,1581206400
15585,StocksExchange,SMART,BTC,1571356800,1581206400
15587,StocksExchange,ELLA,BTC,1571356800,1581206400
15589,StocksExchange,CUT,BTC,1579132800,1581206400
15590,StocksExchange,PSD,LTC,1571356800,1581206400
15591,StocksExchange,BTCK,LTC,1578268800,1581206400
15592,StocksExchange,MSR,BTC,1571443200,1580515200
15593,StocksExchange,XMR,BTC,1537142400,1577750400
15594,StocksExchange,XMR,USDT,1571356800,1577404800
15595,StocksExchange,LNK,NXT,1571443200,1580774400
15596,StocksExchange,SEQ,BTC,1571356800,1581206400
15597,StocksExchange,TCNX,ETH,1571356800,1581206400
15598,StocksExchange,ENJ,ETH,1573257600,1580515200
15599,StocksExchange,BCI,BTC,1571616000,1581206400
15600,StocksExchange,BLOCM,BTC,1571443200,1580947200
15601,StocksExchange,TRIBE,LTC,1571702400,1579046400
15603,StocksExchange,ILC,BTC,1571356800,1581206400
15604,StocksExchange,MINTME,BTC,1576454400,1581206400
15605,StocksExchange,DERO,BTC,1571356800,1581206400
15606,StocksExchange,BEET,BTC,1571356800,1581206400
15607,StocksExchange,WEBC,BTC,1571356800,1575849600
15608,StocksExchange,ARDR,BTC,1571356800,1581206400
15609,StocksExchange,VITAE,LTC,1571529600,1580860800
15610,StocksExchange,BBK,BTC,1571356800,1581206400
15612,StocksExchange,SNTVT,ETH,1571356800,1581206400
15614,StocksExchange,MRS,BTC,1572739200,1575676800
15615,StocksExchange,ABS,BTC,1571356800,1581206400
15616,StocksExchange,VOCO,USDT,1571356800,1581206400
15617,StocksExchange,UFR,BTC,1571443200,1581206400
15618,StocksExchange,XBG,BTC,1576195200,1581206400
15619,StocksExchange,ETC,BTC,1537056000,1581206400
15620,StocksExchange,BTCL,BTC,1571356800,1581206400
15623,Switcheo,CPX,NEO,1571356800,1581206400
15626,Switcheo,DBC,NEO,1571356800,1581206400
15627,Switcheo,NOS,NEO,1571356800,1581206400
15628,Switcheo,REP,ETH,1571356800,1581120000
15630,Switcheo,TKY,NEO,1571356800,1581206400
15635,Switcheo,MCT,NEO,1571356800,1581206400
15637,Switcheo,LEO,DAI,1574899200,1580947200
15639,Switcheo,LEO,ETH,1571356800,1581120000
15640,Switcheo,AVA,NEO,1571356800,1577923200
15644,Switcheo,LOOM,ETH,1571875200,1581206400
15648,Switcheo,USDC,DAI,1571356800,1581120000
15649,Switcheo,USDC,ETH,1576627200,1576627200
15653,Switcheo,QNT,ETH,1571702400,1581206400
15657,Switcheo,NEO,WBTC,1571961600,1580860800
15658,Switcheo,NEO,ETH,1571356800,1581206400
15659,Switcheo,NEO,SDUSD,1571616000,1581206400
15660,Switcheo,NEO,DAI,1579737600,1581206400
15661,Switcheo,PHB,NEO,1571356800,1581206400
15662,Switcheo,ETH,USDT,1571356800,1581206400
15663,Switcheo,ETH,WBTC,1571443200,1581120000
15664,Switcheo,ETH,DAI,1571529600,1581206400
15667,Switcheo,NRVE,NEO,1571356800,1580515200
15670,Switcheo,DGX,DAI,1580774400,1580774400
15673,Switcheo,QLC,NEO,1571356800,1581206400
15677,Switcheo,WBTC,USDT,1574899200,1581120000
15678,Switcheo,WBTC,DAI,1571961600,1581120000
15679,Switcheo,WBTC,ETH,1571443200,1581120000
15681,Switcheo,ENJ,ETH,1545868800,1581206400
15682,Switcheo,USDT,DAI,1571616000,1581206400
15688,Switcheo,EFX,EOS,1571443200,1580774400
15690,Switcheo,MKR,ETH,1571356800,1581120000
15692,Switcheo,MKR,DAI,1571356800,1581206400
15693,Switcheo,EOS,NEO,1571356800,1581206400
15695,Switcheo,EOS,ETH,1571356800,1581206400
15696,Switcheo,SWTH,SDUSD,1571529600,1580256000
15698,Switcheo,SWTH,ETH,1571443200,1581206400
15699,Switcheo,SWTH,NEO,1571356800,1581206400
15705,Switcheo,DUSK,ETH,1581120000,1581120000
15706,Switcheo,SNX,ETH,1580774400,1580947200
15707,Switcheo,BOMB,ETH,1571529600,1581120000
15713,Switcheo,DAI,ETH,1571529600,1581206400
15715,Switcheo,ANT,ETH,1581120000,1581120000
15716,Switcheo,ZIL,ETH,1543622400,1553817600
15717,Switcheo,GAS,NEO,1571356800,1581206400
15719,Switcheo,TNC,NEO,1571356800,1581120000
15722,Switcheo,KNC,ETH,1544054400,1581206400
15723,Switcheo,CEL,ETH,1571356800,1581206400
15724,Switcheo,DGTX,ETH,1580774400,1580947200
15728,Switcheo,ACAT,NEO,1571356800,1580515200
15729,Switcheo,REQ,ETH,1577923200,1580601600
15730,Switcheo,NEX,NEO,1571356800,1581206400
15731,Switcheo,NEX,SDUSD,1571443200,1581120000
15733,Switcheo,LX,NEO,1571356800,1581206400
15738,Switcheo,IMU,NEO,1579737600,1580860800
15739,Switcheo,SDS,SDUSD,1571616000,1576886400
15740,Switcheo,SDS,NEO,1571443200,1581206400
15742,Switcheo,FXC,ETH,1580860800,1581206400
15743,Switcheo,LINK,ETH,1571356800,1581206400
15746,Switcheo,SOUL,NEO,1571356800,1581206400
15747,Switcheo,TMN,NEO,1571356800,1581206400
15748,Switcheo,OMG,ETH,1543622400,1581206400
15749,Switcheo,BAT,ETH,1543622400,1581206400
15752,Switcheo,BOLT,ETH,1574121600,1579737600
15753,Switcheo,IQ,EOS,1571529600,1578096000
15754,TheRockTrading,LTC,BTC,1480896000,1581206400
15756,TheRockTrading,LTC,EUR,1480896000,1581206400
15757,TheRockTrading,GUSD,DEUR,1571356800,1581206400
15758,TheRockTrading,XRP,USD,1480896000,1514851200
15759,TheRockTrading,XRP,EUR,1571356800,1581206400
15760,TheRockTrading,XRP,BTC,1480896000,1581206400
15762,TheRockTrading,ETH,BTC,1480896000,1581206400
15763,TheRockTrading,ETH,EUR,1480896000,1581206400
15764,TheRockTrading,BTC,EUR,1480896000,1581206400
15766,TheRockTrading,BTC,GUSD,1536883200,1581206400
15767,TheRockTrading,BCH,BTC,1501545600,1581206400
15768,TheRockTrading,BCH,EUR,1524700800,1581206400
15769,TheRockTrading,FDZ,ETH,1571356800,1581206400
15770,TheRockTrading,NOKU,ETH,1571356800,1581120000
